Unnamed: 0,x,y
3297,30.353800,79.507909
3298,25.856100,80.292450
3299,22.949041,85.457010
3300,21.280934,94.188863
3301,49.238412,86.744490
3302,28.981991,105.307000
3303,23.474924,107.496285
3304,20.474783,90.671694
3305,10.119349,102.337879
3306,4.118510,89.211674
3307,4.408442,90.817425
3308,30.396829,90.692564
3309,17.469983,88.269424
3310,3.296914,71.820309
3311,18.817185,101.259978
3312,8.542227,81.189693
3313,30.742638,80.752938
3314,18.133742,92.112374
3315,-1.005639,95.185494
3316,26.382501,104.846015
3317,26.318190,88.300454
3318,19.785968,106.013259
3319,-1.577219,80.579189
3320,26.906577,81.274656
3321,15.439490,72.923232
3322,27.451905,80.199673
3323,18.120936,84.330088
3324,26.348288,67.537389
3325,-5.394611,110.876021
3326,-5.243788,91.249809
3327,26.894117,75.018640
3328,26.393031,80.014521
3329,18.207604,86.503262
3330,30.254652,96.596727
3331,0.995170,116.138083
3332,13.979788,78.795110
3333,12.457831,97.347508
3334,16.717306,92.171778
3335,37.271655,105.548778
3336,21.709351,82.196523
3337,24.268278,95.492094
3338,13.208041,90.282873
3339,14.915955,99.136658
3340,-3.471342,63.340347
3341,-2.826280,87.729291
3342,22.668937,89.689596
3343,34.331345,101.572447
3344,7.941150,101.759659
3345,35.758476,96.078793
3346,20.240568,88.244453
3347,9.184538,101.839953
3348,34.017178,95.919718
3349,20.032378,80.635210
3350,33.594475,89.641840
3351,0.328927,103.930359
3352,19.612893,80.759014
3353,18.939937,117.011783
3354,14.630951,110.437218
3355,33.720372,73.065429
3356,3.689230,104.100538
3357,10.272220,92.951699
3358,22.724127,77.346366
3359,26.160975,99.277114
3360,13.169617,85.430601
3361,33.542570,72.772852
3362,16.972619,99.164945
3363,21.762710,100.546358
3364,18.592589,84.617844
3365,23.699119,98.065513
3366,47.306075,91.527881
3367,23.146959,98.391586
3368,6.631055,83.405052
3369,2.107568,84.295905
3370,31.214865,72.994336
3371,32.583301,83.020080
3372,12.167842,89.622929
3373,33.168887,79.441303
3374,23.455681,106.201349
3375,29.147818,91.634888
3376,6.421204,110.446710
3377,21.260421,75.388109
3378,26.058591,77.251620
3379,7.583325,91.477048
3380,31.124018,98.768025
3381,14.354347,81.604100
3382,23.168372,104.417344
3383,32.587222,105.297748
3384,3.586354,94.959981
3385,30.539069,96.257920
3386,30.925581,90.220023
3387,15.459662,83.571587
3388,9.862052,79.442005
3389,-0.161537,79.026208
3390,25.991537,98.743032
3391,12.235752,95.011088
3392,14.660125,64.676604
3393,6.207358,84.836497
3394,41.764414,96.937606
3395,18.606035,90.990368
3396,13.693618,73.311411
3397,8.816015,91.158616
3398,-2.154025,85.319143
3399,32.537714,90.986404
3400,5.087403,98.220290
3401,5.988026,81.634183
3402,17.621343,75.304616
3403,4.537019,89.754545
3404,15.507119,87.427337
3405,23.682625,88.570765
3406,38.603087,103.624960
3407,21.593761,93.588632
3408,33.415396,92.992680
3409,10.308847,97.757394
3410,19.263310,95.570490
3411,32.822226,81.111549
3412,5.361426,71.400244
3413,44.567323,80.013075
3414,16.875660,86.965238
3415,4.995464,80.455546
3416,0.725349,102.003225
3417,23.196617,89.464327
3418,16.888793,85.824736
3419,2.396064,82.648849
3420,29.630566,72.568004
3421,9.417689,74.575741
3422,12.524539,66.976258
3423,12.123691,101.054376
3424,16.508830,88.681951
3425,43.312051,93.656183
3426,24.955905,101.115646
3427,14.580709,89.465348
3428,23.910350,83.823668
3429,7.591480,78.840978
3430,24.327391,76.365237
3431,40.767769,88.679471
3432,10.652490,73.883727
3433,35.491701,95.116893
3434,20.402230,92.472351
3435,19.466123,94.360366
3436,0.507579,90.674051
3437,18.432576,96.816399
3438,34.334068,95.019554
3439,19.546551,75.409103
3440,12.373243,97.531452
3441,12.125794,85.613080
3442,37.524649,82.979210
3443,6.963099,61.288449
3444,24.698808,79.704330
3445,37.723051,96.590041
3446,46.095407,111.066561
3447,22.212776,78.882524
3448,30.908371,77.619152
3449,21.002840,95.501922
3450,26.716230,103.489194
3451,45.549903,92.352568
3452,18.617927,71.806063
3453,36.143123,101.965243
3454,3.480650,95.382557
3455,26.059136,97.761115
3456,26.813239,85.061679
3457,22.289872,97.524051
3458,16.924394,75.967202
3459,3.419468,77.622885
3460,30.368843,99.175062
3461,22.233131,90.313962
3462,4.666526,78.023263
3463,25.544236,76.044325
3464,7.718637,108.740254
3465,-7.346200,79.506901
3466,18.483395,96.346546
3467,-1.054811,110.266687
3468,21.306737,81.376164
3469,0.837269,96.235026
3470,7.240716,80.717663
3471,5.063996,77.229597
3472,26.685166,93.222052
3473,17.665837,86.722833
3474,22.306330,106.083993
3475,25.758742,81.282515
3476,24.461944,65.949702
3477,19.395669,98.653880
3478,22.594293,92.711993
3479,2.727718,89.204289
3480,36.951325,83.722860
3481,17.835749,103.710610
3482,30.299095,75.677955
3483,18.782642,90.065864
3484,31.345226,75.647824
3485,18.576308,92.851697
3486,-0.387720,79.022189
3487,26.552426,89.351589
3488,23.861516,90.460995
3489,41.190363,89.876120
3490,36.954743,87.912459
3491,14.351627,88.951089
3492,13.662022,81.177278
3493,16.946398,91.580797
3494,17.573428,99.960655
3495,26.358033,95.843128
3496,25.362442,92.127747
3497,22.040606,82.956921
3498,15.731102,82.180972
3499,17.445213,77.372983
3500,7.800722,85.669173
3501,27.038181,103.557780
3502,-5.111268,108.881578
3503,38.197974,90.550414
3504,13.400031,87.926887
3505,6.341818,93.566076
3506,35.816881,67.921292
3507,17.177324,63.050178
3508,22.440119,92.854684
3509,3.410984,96.691636
3510,10.912485,88.366084
3511,32.459818,77.789863
3512,10.470930,100.712119
3513,10.836237,87.125825
3514,12.842325,73.034885
3515,54.259545,89.637569
3516,11.233970,102.594071
3517,23.573850,103.662546
3518,11.063498,71.530045
3519,20.221848,87.441493
3520,19.907344,83.621401
3521,7.808739,88.381772
3522,33.089442,80.844794
3523,29.798082,98.628672
3524,48.511067,84.084891
3525,46.131408,89.130108
3526,22.668819,90.076448
3527,36.973829,108.825524
3528,23.253028,77.951329
3529,25.039997,97.375454
3530,30.615636,99.552826
3531,32.602777,81.840920
3532,22.492696,90.268691
3533,4.614540,89.779905
3534,35.865567,94.335443
3535,19.786994,116.609080
3536,28.348957,70.747604
3537,22.887260,106.844174
3538,21.042185,88.312970
3539,-9.476682,80.707162
3540,24.360438,81.967637
3541,26.446430,74.733651
3542,10.205367,101.902091
3543,12.590366,106.152919
3544,26.442051,84.852272
3545,10.038762,91.016625
3546,39.369834,81.956032
3547,38.610332,107.084252
3548,14.412070,101.128044
3549,13.159581,84.417363
3550,1.335150,89.789870
3551,18.005684,112.542282
3552,-2.779782,78.556429
3553,34.590398,115.736940
3554,35.056384,116.815046
3555,29.698509,95.882674
3556,20.317987,91.160118
3557,25.691180,66.689939
3558,32.762298,84.071939
3559,17.067124,86.184754
3560,28.640697,73.258460
3561,33.535936,64.818592
3562,11.832648,91.365449
3563,25.824752,90.202992
3564,17.211630,90.669188
3565,23.284478,93.896024
3566,19.449974,92.670767
3567,21.214805,92.149072
3568,21.826594,101.400204
3569,22.934867,114.098571
3570,14.911644,105.241389
3571,39.784369,85.683174
3572,5.192423,85.860043
3573,15.332754,94.927584
3574,12.215020,115.902782
3575,38.430082,95.804232
3576,37.215674,79.201726
3577,8.044508,79.832101
3578,28.911272,83.509462
3579,15.502627,109.828998
3580,21.548455,95.881022
3581,36.935911,102.082019
3582,4.533115,78.194185
3583,-2.228926,108.935414
3584,32.708937,92.274100
3585,24.311998,97.596728
3586,20.521117,85.093962
3587,14.772970,109.489004
3588,17.828372,82.477850
3589,26.679537,95.750184
3590,29.036162,78.672780
3591,-11.404484,88.240765
3592,-8.702719,96.913754
3593,13.135154,86.606537
3594,39.996298,88.277763
3595,24.466808,75.711418
3596,17.411527,87.170197
3597,26.969069,86.400660
3598,23.179338,87.109075
3599,3.583141,69.959043
3600,28.829454,80.154302
3601,28.613754,90.247869
3602,4.665305,98.409138
3603,17.440990,76.145730
3604,26.559827,65.580331
3605,-0.500318,92.642858
3606,17.388773,73.425369
3607,25.747279,82.737918
3608,32.773896,92.518316
3609,20.427715,99.852671
3610,6.510428,73.099136
3611,10.486876,76.344270
3612,23.346825,96.549393
3613,13.330038,120.449246
3614,0.710453,71.488022
3615,18.631188,96.208663
3616,14.548746,81.751845
3617,7.262467,101.156188
3618,35.688562,110.896166
3619,25.123535,85.755545
3620,44.323121,94.506831
3621,23.936849,92.839332
3622,14.021932,72.592684
3623,8.116050,79.187224
3624,29.890740,98.184635
3625,17.499711,92.894982
3626,29.563599,88.612047
3627,-11.858036,79.543663
3628,25.895674,84.961345
3629,27.786837,69.638201
3630,8.394178,90.179319
3631,36.043971,73.835845
3632,13.285378,81.926961
3633,18.746750,101.911775
3634,28.692057,74.718394
3635,17.878709,93.767571
3636,9.574585,102.043291
3637,14.142615,94.886932
3638,11.198964,81.721847
3639,28.352357,63.974684
3640,0.628080,90.511054
3641,12.114482,98.176025
3642,26.108117,93.935625
3643,8.879049,66.982641
3644,33.100924,83.518450
3645,29.750071,64.058831
3646,26.584111,79.872963
3647,30.614947,81.489981
3648,32.700323,96.367534
3649,13.084555,106.302942
3650,14.137853,118.487163
3651,-0.566345,91.327747
3652,10.632866,87.351426
3653,33.469523,84.379875
3654,22.511291,90.447044
3655,10.665726,100.288250
3656,5.753167,92.522693
3657,22.562128,110.319155
3658,13.350592,78.939382
3659,7.101556,87.863557
3660,-5.693349,74.040245
3661,30.459548,75.798704
3662,22.555414,79.522321
3663,10.717355,90.212351
3664,21.423700,82.242617
3665,21.308944,79.062273
3666,24.305698,91.687646
3667,26.644086,92.475895
3668,16.029786,93.838634
3669,19.604627,92.949472
3670,19.583964,114.142091
3671,12.040492,85.582484
3672,25.898608,90.056575
3673,18.966588,77.399642
3674,21.367567,89.854998
3675,18.529935,59.801233
3676,17.181917,100.234703
3677,26.140482,70.816478
3678,27.262733,103.102562
3679,43.409491,84.314708
3680,38.062563,80.340127
3681,1.810430,84.349984
3682,15.561620,110.657241
3683,1.130653,70.928353
3684,37.090280,95.624098
3685,16.544604,70.958462
3686,25.390690,85.453055
3687,38.677798,85.521672
3688,3.488429,100.805861
3689,30.663091,78.108875
3690,15.950811,99.479008
3691,9.405404,96.521124
3692,23.627981,90.692060
3693,8.266075,79.779683
3694,18.665339,90.605037
3695,2.818288,94.789464
3696,0.146254,103.686462
3697,32.601459,93.479567
3698,29.033240,88.356845
3699,40.366791,90.078166
3700,17.227373,63.549792
3701,17.978337,87.414975
3702,39.330865,79.446877
3703,28.367865,96.074883
3704,36.205364,74.051270
3705,-2.311119,102.527707
3706,23.264420,87.205085
3707,10.827899,82.904754
3708,37.374794,94.436544
3709,13.227287,84.923865
3710,19.668284,82.481011
3711,23.492803,101.743924
3712,50.323892,95.949395
3713,36.470398,94.740104
3714,-3.052445,91.221252
3715,24.323669,97.402531
3716,39.580015,86.388467
3717,23.173211,79.786311
3718,8.244494,80.560346
3719,-2.176011,93.301272
3720,11.799758,98.458344
3721,-2.263017,109.710919
3722,4.682424,84.459727
3723,36.824811,95.657514
3724,43.330292,86.226897
3725,34.232765,92.971197
3726,3.853798,85.674557
3727,10.825806,69.840385
3728,25.653208,104.007934
3729,22.592728,85.145287
3730,-7.796032,93.941509
3731,8.855703,86.806581
3732,20.054311,86.082466
3733,19.295876,107.956014
3734,17.011698,83.481182
3735,35.952920,69.176631
3736,26.562721,100.998835
3737,39.616353,84.300458
3738,36.279868,100.022726
3739,29.366085,84.080459
3740,36.163959,99.080784
3741,30.843207,91.704964
3742,45.202766,86.725460
3743,24.601152,108.602831
3744,20.112355,109.669183
3745,20.735794,84.642338
3746,38.412166,95.657856
3747,36.162240,81.544714
3748,15.025321,112.714315
3749,14.554254,64.093483
3750,3.429011,99.738349
3751,2.896040,89.352788
3752,22.075921,80.826477
3753,10.240347,85.689092
3754,31.994746,89.707610
3755,17.720383,42.962893
3756,10.295272,84.085133
3757,36.985051,90.328702
3758,7.880809,80.124066
3759,32.332290,85.534301
3760,11.760655,98.379220
3761,22.951342,95.756215
3762,31.617858,83.793257
3763,5.386607,80.826645
3764,25.106059,74.957420
3765,3.685941,96.240793
3766,35.929395,85.852622
3767,36.309920,81.175828
3768,14.243977,83.918979
3769,40.363222,61.822440
3770,23.283313,110.334335
3771,17.219196,75.229114
3772,27.561014,89.459791
3773,-0.405338,67.721723
3774,10.441728,88.787947
3775,22.263158,76.624643
3776,19.776871,75.607437
3777,18.911591,109.242875
3778,23.698445,92.129578
3779,32.153085,104.926786
3780,12.671295,87.171761
3781,21.014389,96.672752
3782,17.091658,69.451665
3783,8.404116,73.009982
3784,6.430459,104.772018
3785,7.700412,94.189431
3786,14.575486,101.210622
3787,16.460500,95.829779
3788,14.844033,78.995705
3789,22.719041,112.659547
3790,-14.704982,95.750771
3791,17.452532,86.951252
3792,13.674096,89.934965
3793,30.141840,75.908399
3794,38.615514,82.786430
3795,29.118423,90.993139
3796,26.689329,85.484057
3797,41.990758,88.991275
3798,8.520312,92.256506
3799,24.403608,89.629568
3800,3.275260,98.653662
3801,30.424380,87.785915
3802,15.560486,97.112825
3803,1.625912,93.863394
3804,34.297425,86.817593
3805,34.254628,108.513717
3806,30.405249,81.198931
3807,34.387365,108.675477
3808,24.638676,97.787905
3809,36.987840,79.481890
3810,21.970106,112.886993
3811,42.693778,78.799747
3812,-0.917065,94.776300
3813,16.160491,75.285322
3814,28.131870,96.196393
3815,12.247009,95.079550
3816,15.174037,105.871280
3817,20.583051,77.248493
3818,24.314000,75.267244
3819,14.415390,71.928334
3820,9.690521,84.601499
3821,20.348724,95.895186
3822,40.727803,73.371650
3823,16.860957,98.106450
3824,17.276000,91.066209
3825,36.490615,64.236065
3826,18.520955,97.224240
3827,33.166675,70.505433
3828,-3.521830,98.904206
3829,-2.089490,73.388608
3830,34.160510,100.370949
3831,22.477833,89.577570
3832,38.213385,88.007102
3833,15.699862,77.662320
3834,5.074916,91.086963
3835,48.179693,76.485728
3836,26.498856,95.990416
3837,24.754634,91.377422
3838,22.181261,82.504949
3839,39.809354,100.575582
3840,21.136665,85.673612
3841,11.809470,82.788951
3842,31.656634,83.826424
3843,31.760811,106.544483
3844,20.500833,65.739416
3845,14.740995,99.547207
3846,24.831060,66.278119
3847,33.951346,73.128430
3848,32.909393,124.366848
3849,21.521690,112.053419
3850,23.388321,86.158856
3851,23.066518,95.716004
3852,19.335877,97.860685
3853,13.323196,97.745552
3854,21.952306,100.669077
3855,39.625030,92.562657
3856,18.220933,76.868042
3857,21.730258,95.220906
3858,28.524866,91.657691
3859,14.655261,89.169813
3860,7.246291,84.115353
3861,24.203795,86.361799
3862,10.104468,84.980673
3863,30.807710,77.432211
3864,20.582316,100.040902
3865,9.936834,82.035517
3866,9.057939,94.377947
3867,16.336446,89.717319
3868,15.825408,104.213139
3869,19.289654,72.460639
3870,28.054313,96.871948
3871,22.449164,97.903847
3872,28.342952,93.052851
3873,46.415678,91.853365
3874,12.092631,101.174568
3875,17.136098,104.856548
3876,30.460085,80.038246
3877,9.893268,83.240590
3878,7.348315,100.183755
3879,49.938067,109.496507
3880,20.489271,88.523553
3881,14.037745,85.692766
3882,11.226547,89.447298
3883,16.759427,81.104934
3884,3.937449,93.519516
3885,6.179752,80.443985
3886,33.294994,81.850689
3887,10.649240,91.576982
3888,22.951587,108.906854
3889,9.519173,70.038399
3890,-1.563072,64.162951
3891,23.611454,71.389570
3892,25.152825,96.566151
3893,46.590804,101.292782
3894,19.075735,97.291574
3895,13.452335,93.498063
3896,16.234907,82.772120
3897,26.258902,93.508262
3898,19.696289,87.562503
3899,22.451760,77.602566
3900,1.032097,92.206479
3901,29.102123,97.247547
3902,33.950705,95.756732
3903,32.456886,70.225697
3904,-8.506201,100.203228
3905,35.611913,85.228856
3906,21.880991,67.725070
3907,13.985566,78.726392
3908,24.566603,87.596751
3909,49.090323,80.251799
3910,9.745499,71.486698
3911,14.845978,85.279747
3912,12.788090,89.508922
3913,0.579549,77.882795
3914,28.407769,98.624966
3915,15.313687,106.687168
3916,19.198698,87.098859
3917,5.001257,98.761403
3918,19.968163,81.760366
3919,35.597857,112.731285
3920,7.601687,99.517726
3921,17.040257,80.564319
3922,16.231521,101.838375
3923,9.807794,105.232240
3924,28.273616,97.599692
3925,16.184550,85.365779
3926,21.789200,83.294494
3927,25.563820,82.215033
3928,21.661695,75.299514
3929,-0.571166,89.532426
3930,27.427046,87.496638
3931,10.308938,94.324148
3932,22.950611,84.343892
3933,27.063264,69.135532
3934,28.043671,85.446710
3935,53.206932,90.627147
3936,41.999381,85.020252
3937,4.700955,89.583657
3938,37.279189,98.261506
3939,18.989774,81.499995
3940,34.809366,84.238549
3941,35.566846,105.975024
3942,20.063931,71.785525
3943,13.374552,83.086510
3944,42.833480,115.696180
3945,17.644861,92.760850
3946,24.886898,94.070784
3947,13.903918,83.038708
3948,25.508924,69.068722
3949,22.745851,92.301349
3950,20.090064,75.448225
3951,2.458712,92.733314
3952,8.530449,80.805224
3953,24.820200,90.493086
3954,32.690431,67.728284
3955,-17.588744,103.853287
3956,13.720109,77.392210
3957,36.418427,81.373442
3958,21.678155,102.868484
3959,16.566163,99.159849
3960,37.537531,68.892398
3961,16.007098,71.482617
3962,25.973660,83.364879
3963,0.472229,80.100209
3964,21.990646,95.125397
3965,0.263008,101.799250
3966,32.560140,94.974497
3967,19.350310,69.207202
3968,28.745580,86.690350
3969,7.393729,88.064745
3970,24.412507,83.358153
3971,27.860703,82.391890
3972,19.349274,87.359995
3973,5.564022,64.643171
3974,6.989171,98.398177
3975,28.273259,89.331747
3976,18.338746,77.304181
3977,29.327997,99.291574
3978,27.853676,108.843804
3979,36.240308,84.975218
3980,23.295128,87.034535
3981,25.751348,71.697863
3982,19.532616,85.588972
3983,45.003849,61.497204
3984,23.342234,76.145401
3985,30.288745,105.343380
3986,32.946300,82.074621
3987,8.061421,77.806318
3988,33.562327,98.794574
3989,28.230871,92.978897
3990,34.961256,103.665727
3991,29.145069,82.790800
3992,33.735632,103.750594
3993,52.236279,90.158397
3994,25.219052,84.779533
3995,8.059477,103.234636
3996,16.816770,92.537180
3997,10.762583,77.419009
3998,17.524830,90.619378
3999,-3.971417,88.384656
4000,77.495519,65.757607
4001,76.678729,51.071027
4002,82.235338,56.976118
4003,58.333862,57.953512
4004,76.767465,43.696417
4005,72.871667,60.303857
4006,84.583330,61.790024
4007,75.143480,53.031996
4008,83.090728,60.013758
4009,83.385535,56.339688
4010,84.623513,55.590174
4011,60.332765,76.356104
4012,63.872389,58.308297
4013,85.468935,66.152482
4014,101.025605,58.841237
4015,77.103746,42.644093
4016,79.447418,48.459384
4017,72.049834,46.580354
4018,81.859053,40.604155
4019,66.478349,62.915082
4020,95.473861,57.447999
4021,80.939036,60.875592
4022,92.247552,52.952428
4023,81.740593,70.838149
4024,89.887578,53.578117
4025,79.765005,55.994702
4026,102.083648,71.438309
4027,79.427972,59.195700
4028,98.869407,61.900698
4029,75.223974,58.040826
4030,93.489836,67.705619
4031,69.610510,49.862127
4032,64.665285,58.326629
4033,83.710756,48.830959
4034,82.994537,58.522295
4035,70.553710,52.359460
4036,71.444217,57.637885
4037,90.598670,72.168863
4038,79.250343,57.437768
4039,80.037917,70.556199
4040,76.161555,52.551379
4041,89.267139,65.651153
4042,74.746795,77.032259
4043,84.795740,49.954518
4044,92.534734,55.972912
4045,83.292415,57.026121
4046,71.082245,61.717061
4047,77.311739,59.637514
4048,71.252054,80.647255
4049,62.670666,85.737836
4050,79.202365,67.168920
4051,70.149041,53.538538
4052,84.389199,60.375240
4053,81.625403,76.587765
4054,69.464945,83.203318
4055,84.231434,76.250923
4056,45.590789,54.711331
4057,94.822302,56.891908
4058,85.084821,80.688597
4059,80.802076,54.001513
4060,86.292469,72.426701
4061,93.019360,49.121692
4062,85.052497,61.132435
4063,93.688335,79.863648
4064,88.148947,55.106736
4065,104.235145,78.716181
4066,79.422302,77.614810
4067,80.053492,46.733543
4068,85.735812,58.816237
4069,62.324570,62.183343
4070,67.003601,60.946280
4071,57.716767,65.567995
4072,75.243305,63.434615
4073,66.594010,53.358739
4074,80.969686,47.912957
4075,78.799488,67.831058
4076,118.170555,68.015186
4077,82.292110,62.865740
4078,66.793927,47.346176
4079,92.729634,59.270772
4080,84.034673,51.924523
4081,87.557994,47.984901
4082,94.647003,54.093016
4083,76.772882,80.393644
4084,67.829925,78.480120
4085,55.709848,59.093033
4086,92.662144,68.338262
4087,79.979366,44.608316
4088,82.712121,59.106604
4089,77.255197,78.130057
4090,87.204992,45.760884
4091,79.404288,75.728190
4092,73.346961,65.833090
4093,78.452820,62.034900
4094,91.644981,49.571714
4095,98.015826,53.726990
4096,74.926598,48.282401
4097,82.328582,55.833357
4098,75.837389,77.864161
4099,90.992074,66.955469
4100,103.456200,67.233713
4101,83.186363,69.666402
4102,55.510896,58.797418
4103,74.901625,54.319517
4104,75.502141,57.479420
4105,87.668896,65.308274
4106,85.494568,53.134709
4107,65.597421,54.306955
4108,79.730062,65.936033
4109,84.193150,59.848528
4110,66.263750,60.013446
4111,73.069639,61.730136
4112,81.782055,53.258137
4113,83.135431,62.468534
4114,80.696737,57.866390
4115,83.363781,49.929147
4116,88.172749,63.318439
4117,87.012042,65.865351
4118,85.757548,56.860544
4119,84.562610,73.608964
4120,67.643196,51.022663
4121,89.947439,65.998625
4122,98.802664,81.580852
4123,88.337350,65.498314
4124,74.499992,81.178646
4125,62.636164,73.746913
4126,80.372698,64.178641
4127,70.604666,68.232617
4128,73.813889,48.878808
4129,62.135483,59.477820
4130,90.525513,63.304408
4131,58.782801,34.677770
4132,85.728272,55.460513
4133,64.844976,80.593906
4134,83.183768,56.911758
4135,86.573315,49.837068
4136,63.535125,66.491815
4137,68.954990,51.989626
4138,73.122829,56.769543
4139,83.389874,45.555807
4140,44.629750,54.910664
4141,87.236498,64.828346
4142,75.900421,63.120780
4143,61.374826,59.820830
4144,107.587869,51.326836
4145,83.555084,84.642013
4146,61.996341,48.177242
4147,59.968529,67.491444
4148,80.808853,56.643111
4149,105.267865,59.248300
4150,81.812722,56.724894
4151,61.855399,96.730099
4152,85.525413,44.795449
4153,64.520679,73.478388
4154,72.838306,70.319760
4155,62.581897,55.484148
4156,98.783125,38.862264
4157,74.283952,66.095061
4158,64.169457,78.831224
4159,67.732797,44.608595
4160,104.364641,49.570681
4161,67.781883,37.976310
4162,81.537004,62.138986
4163,62.416786,68.948814
4164,68.811730,86.075877
4165,90.206791,60.770062
4166,63.334734,100.371110
4167,64.632138,56.253466
4168,79.033009,33.004172
4169,97.193177,74.284121
4170,72.506245,68.169535
4171,92.364704,74.284502
4172,98.766176,45.955191
4173,62.623166,67.415129
4174,80.126629,48.123046
4175,74.395154,47.724855
4176,86.667199,65.530612
4177,66.335933,83.388041
4178,83.524667,68.970071
4179,82.276340,45.564439
4180,73.627437,62.356646
4181,75.061761,54.844869
4182,86.780478,45.067535
4183,89.119597,50.717353
4184,70.425286,71.540485
4185,75.487893,64.288880
4186,74.758772,56.667353
4187,75.666514,72.278861
4188,65.970708,38.953002
4189,71.589622,60.219170
4190,89.935774,47.287250
4191,104.377614,59.731847
4192,76.720963,57.379589
4193,79.183169,66.094542
4194,89.022508,70.527293
4195,106.171672,54.886403
4196,109.325935,79.678501
4197,98.325370,57.058499
4198,77.981128,79.530954
4199,93.689138,67.901722
4200,107.906960,68.036344
4201,66.911703,61.110700
4202,97.170573,65.598935
4203,79.838530,65.472052
4204,90.861080,53.673024
4205,68.036411,53.731554
4206,94.419362,49.508881
4207,79.079954,66.965047
4208,95.935774,65.166682
4209,90.192068,61.537549
4210,80.713736,58.796267
4211,67.207851,82.108309
4212,87.416733,54.129299
4213,73.200072,57.236246
4214,84.179680,79.293141
4215,72.832240,63.219350
4216,84.944182,63.717588
4217,65.879051,55.795300
4218,81.315638,55.708842
4219,73.894929,76.348511
4220,99.488161,66.102269
4221,84.076483,71.090001
4222,83.924346,62.728006
4223,75.172476,44.137729
4224,73.615405,50.660893
4225,75.354579,49.443965
4226,69.851933,73.087392
4227,85.145132,62.375797
4228,86.144666,65.797812
4229,95.212041,70.101755
4230,65.341183,59.363440
4231,63.870367,47.527572
4232,63.395390,64.932316
4233,90.312552,82.159245
4234,73.757196,56.220605
4235,89.121318,70.558398
4236,83.040610,55.853743
4237,85.492364,65.897231
4238,109.513755,70.526526
4239,61.415975,54.422043
4240,77.996747,66.713824
4241,70.916833,48.864899
4242,67.833886,60.442701
4243,76.946382,57.255717
4244,91.394466,60.012009
4245,78.869337,62.823624
4246,86.000798,62.707929
4247,81.083462,65.362664
4248,84.716174,40.403106
4249,91.462454,52.085858
4250,58.502845,67.127782
4251,98.645386,60.563120
4252,70.811443,61.075664
4253,69.717396,57.074891
4254,68.371836,83.024531
4255,78.773526,73.690227
4256,88.095261,74.101575
4257,63.340985,72.771057
4258,91.660124,52.561442
4259,79.821278,69.978280
4260,89.651075,67.610570
4261,61.165951,77.163093
4262,83.785792,71.237269
4263,66.560456,56.505013
4264,80.773887,71.820963
4265,52.438793,75.697349
4266,80.009408,69.039370
4267,98.712936,55.501328
4268,69.403805,67.301537
4269,83.551907,51.653582
4270,71.639621,69.857992
4271,79.862269,46.629955
4272,86.279543,75.007345
4273,94.331223,41.613627
4274,78.356467,83.359620
4275,72.593858,71.184578
4276,74.734555,67.333981
4277,108.760936,57.755396
4278,90.353957,69.055287
4279,90.136381,57.455559
4280,82.281552,48.715069
4281,80.320034,48.286670
4282,68.850631,62.907180
4283,95.783028,54.180566
4284,70.154652,39.164298
4285,82.572671,73.565484
4286,75.384462,80.752655
4287,80.407279,71.376267
4288,56.054579,61.363439
4289,72.542123,70.429708
4290,69.985380,61.781411
4291,89.584529,66.638604
4292,84.145472,74.733280
4293,74.446927,56.194783
4294,73.830305,44.409122
4295,73.346938,51.190551
4296,81.719961,79.511916
4297,80.510034,50.118749
4298,83.197660,67.364393
4299,75.876364,41.296890
4300,72.573827,77.328357
4301,81.557039,56.971274
4302,84.186107,58.738584
4303,83.610986,58.593665
4304,72.350423,57.206944
4305,80.065560,77.105404
4306,84.026322,47.871715
4307,72.738098,76.780596
4308,79.882741,77.698391
4309,84.967297,66.573350
4310,57.382472,79.398441
4311,39.944463,50.708096
4312,76.100251,48.446270
4313,91.109287,45.854374
4314,63.715018,56.102144
4315,85.034943,55.999266
4316,99.673770,52.316423
4317,84.308175,75.037624
4318,80.083070,51.257243
4319,79.587965,76.330531
4320,79.016304,61.570170
4321,88.346864,58.744648
4322,87.266887,66.653900
4323,58.159343,66.830217
4324,95.181419,55.924311
4325,71.476118,49.035957
4326,69.288739,73.909663
4327,73.797902,74.011349
4328,70.912278,59.355348
4329,67.464268,60.659962
4330,83.569547,68.214345
4331,83.032995,55.061205
4332,66.282302,72.994544
4333,77.765265,68.605326
4334,91.234712,67.774896
4335,83.381315,86.997604
4336,75.485513,62.404373
4337,71.730818,34.185297
4338,64.540891,62.181658
4339,98.415967,62.486453
4340,91.339921,67.465870
4341,75.022048,61.397098
4342,48.018948,62.033010
4343,95.723068,59.129654
4344,80.638438,72.062800
4345,66.377611,67.832901
4346,92.462121,65.557367
4347,82.210298,52.600680
4348,71.654845,66.256278
4349,82.883062,64.663049
4350,80.040703,63.859749
4351,98.480027,62.060714
4352,90.277416,44.967111
4353,86.057913,82.775981
4354,76.423961,75.270597
4355,88.309728,65.671021
4356,65.513250,60.014097
4357,76.402658,40.546480
4358,70.002479,46.490656
4359,72.294421,58.006709
4360,65.983175,59.623387
4361,71.496494,63.414116
4362,58.348142,67.331014
4363,67.688642,54.453875
4364,84.960745,63.648977
4365,87.715955,43.558320
4366,81.935112,71.533657
4367,89.117646,77.489370
4368,94.805708,69.882082
4369,83.661423,58.160537
